Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Latitude,Longitude,Location
31094458,07/16/2015 12:00:00 AM,07/27/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,10461,1572 HOLLYWOOD AVENUE,HOLLYWOOD AVENUE,ZULETTE AVENUE,MIDDLETOWN ROAD,,,ADDRESS,BRONX,,N/A,Closed,08/15/2015 10:22:21 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,07/27/2015 12:00:00 AM,10 BRONX,BRONX,1031609,246673,40.84360855838951,-73.82883321731259,"(40.84360855838951, -73.82883321731259)"
31100844,07/17/2015 12:00:00 AM,07/21/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10458,2961 MARION AVENUE,MARION AVENUE,BEDFORD PARK BOULEVARD,EAST 201 STREET,,,ADDRESS,BRONX,,N/A,Closed,08/16/2015 01:18:29 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,07/21/2015 12:00:00 AM,07 BRONX,BRONX,1016300,255928,40.86907957927509,-73.88411928440486,"(40.86907957927509, -73.88411928440486)"
31109781,07/19/2015 12:00:00 AM,08/03/2015 08:03:14 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Odor,1-2 Family Dwelling,11373,57-03 84 STREET,84 STREET,57 AVENUE,57 ROAD,,,ADDRESS,Elmhurst,,N/A,Closed,08/18/2015 08:31:39 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/03/2015 08:03:14 AM,04 QUEENS,QUEENS,1017808,205406,40.73040504110907,-73.8789194237241,"(40.73040504110907, -73.8789194237241)"
31111461,07/19/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11361,32-42 200 STREET,200 STREET,32 AVENUE,33 AVENUE,,,ADDRESS,Bayside,,N/A,Assigned,08/18/2015 06:04:51 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,07/24/2015 04:18:37 PM,11 QUEENS,QUEENS,1042715,219495,40.768946118022725,-73.7889302949943,"(40.768946118022725, -73.7889302949943)"
31118053,07/20/2015 12:00:00 AM,08/21/2015 01:51:28 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,10310,119 DUBOIS AVENUE,DUBOIS AVENUE,MARION STREET,FLOYD STREET,,,ADDRESS,STATEN ISLAND,,N/A,Closed,08/19/2015 10:43:07 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/21/2015 01:51:28 PM,01 STATEN ISLAND,STATEN ISLAND,948516,168427,40.62889766819595,-74.12873570419366,"(40.62889766819595, -74.12873570419366)"
31122054,07/20/2015 12:00:00 AM,06/01/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11358,189-14 CROCHERON AVENUE,CROCHERON AVENUE,UTOPIA PARKWAY,190 STREET,,,ADDRESS,Flushing,,N/A,Pending,08/19/2015 12:25:03 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,07/20/2015 12:44:02 PM,11 QUEENS,QUEENS,1041738,217417,40.76324896922996,-73.79247520915811,"(40.76324896922996, -73.79247520915811)"
31129980,07/21/2015 12:00:00 AM,08/04/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,11420,135-58 LEFFERTS BOULEVARD,LEFFERTS BOULEVARD,135 AVENUE,149 AVENUE,,,ADDRESS,South Ozone Park,,N/A,Closed,08/20/2015 04:11:00 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/04/2015 12:00:00 AM,10 QUEENS,QUEENS,1033912,183523,40.670265693130126,-73.8209761013926,"(40.670265693130126, -73.8209761013926)"
31130899,07/21/2015 12:00:00 AM,08/05/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11221,300 VAN BUREN STREET,VAN BUREN STREET,LEWIS AVENUE,STUYVESANT AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,08/20/2015 12:57:25 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/05/2015 12:00:00 AM,03 BROOKLYN,BROOKLYN,1002262,191031,40.690994410433376,-73.93504935405706,"(40.690994410433376, -73.93504935405706)"
31132151,07/21/2015 12:00:00 AM,08/05/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11221,300 VAN BUREN STREET,VAN BUREN STREET,LEWIS AVENUE,STUYVESANT AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,08/20/2015 01:06:27 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/05/2015 12:00:00 AM,03 BROOKLYN,BROOKLYN,1002262,191031,40.690994410433376,-73.93504935405706,"(40.690994410433376, -73.93504935405706)"
31138698,07/22/2015 12:00:00 AM,08/11/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11214,223 BAY   40 STREET,BAY   40 STREET,BATH AVENUE,HARWAY AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,08/21/2015 11:53:22 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/11/2015 12:00:00 AM,11 BROOKLYN,BROOKLYN,986725,155325,40.5930070998292,-73.99108833321685,"(40.5930070998292, -73.99108833321685)"
31139189,07/22/2015 12:00:00 AM,08/28/2015 10:39:57 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10301,165 ST MARKS PLACE,ST MARKS PLACE,BEND,HAMILTON AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,08/21/2015 10:05:42 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/28/2015 10:39:57 AM,01 STATEN ISLAND,STATEN ISLAND,961751,174562,40.64578042862872,-74.08107563835499,"(40.64578042862872, -74.08107563835499)"
31141477,07/22/2015 12:00:00 AM,08/13/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10312,725 ILYSSA WAY,ILYSSA WAY,EMILY LANE,ARTHUR KILL ROAD,,,ADDRESS,STATEN ISLAND,,N/A,Closed,08/21/2015 09:31:16 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/13/2015 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,932239,144684,40.56364746014431,-74.18719246484127,"(40.56364746014431, -74.18719246484127)"
31143363,07/23/2015 12:00:00 AM,08/07/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11432,155-01 90 AVENUE,90 AVENUE,155 STREET,PARSONS BOULEVARD,,,ADDRESS,Jamaica,,N/A,Closed,08/22/2015 08:28:22 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/07/2015 12:00:00 AM,12 QUEENS,QUEENS,1039119,196041,40.7045939044023,-73.8021037797246,"(40.7045939044023, -73.8021037797246)"
31143364,07/23/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11208,790 ELDERT LANE,ELDERT LANE,DUMONT AVENUE,LINDEN BOULEVARD,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/22/2015 01:33:50 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,07/23/2015 01:47:43 PM,05 BROOKLYN,BROOKLYN,1022225,183607,40.67055409879978,-73.8631053928292,"(40.67055409879978, -73.8631053928292)"
31144409,07/23/2015 12:00:00 AM,08/06/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11355,137-20 45 AVENUE,45 AVENUE,COLDEN STREET,KISSENA BOULEVARD,,,ADDRESS,Flushing,,N/A,Closed,08/22/2015 11:50:13 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/06/2015 12:00:00 AM,07 QUEENS,QUEENS,1033336,212914,40.750940050088644,-73.82283820810072,"(40.750940050088644, -73.82283820810072)"
31145466,07/23/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10458,2961 MARION AVENUE,MARION AVENUE,BEDFORD PARK BOULEVARD,EAST 201 STREET,,,ADDRESS,BRONX,,N/A,Assigned,08/22/2015 01:00:28 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,07/23/2015 01:20:27 PM,07 BRONX,BRONX,1016300,255928,40.86907957927509,-73.88411928440486,"(40.86907957927509, -73.88411928440486)"
31144737,07/23/2015 12:00:00 AM,08/10/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,10308,19 GIFFORDS LANE,GIFFORDS LANE,AMBOY ROAD,BROWER COURT,,,ADDRESS,STATEN ISLAND,,N/A,Closed,08/22/2015 09:23:41 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/10/2015 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,942473,140136,40.55121821390453,-74.15033132930492,"(40.55121821390453, -74.15033132930492)"
31165650,07/26/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,10305,423 SLATER BOULEVARD,SLATER BOULEVARD,QUINCY AVENUE,FR CAPODANNO BOULEVARD,,,ADDRESS,STATEN ISLAND,,N/A,Assigned,08/25/2015 03:42:09 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,07/26/2015 03:49:37 PM,02 STATEN ISLAND,STATEN ISLAND,961243,149297,40.5764319297844,-74.08282014842078,"(40.5764319297844, -74.08282014842078)"
31165635,07/26/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,11208,675 LINCOLN AVENUE,LINCOLN AVENUE,SUTTER AVENUE,BLAKE AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/25/2015 07:52:41 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,07/26/2015 08:07:21 PM,05 BROOKLYN,BROOKLYN,1021300,184378,40.67267423805446,-73.8664356464594,"(40.67267423805446, -73.8664356464594)"
31176708,07/27/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11214,242 BAY   17 STREET,BAY   17 STREET,CROPSEY AVENUE,BELT PARKWAY,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/26/2015 01:10:39 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,07/27/2015 12:00:00 AM,11 BROOKLYN,BROOKLYN,981826,158818,40.60259469315722,-74.00872928578363,"(40.60259469315722, -74.00872928578363)"
31170005,07/27/2015 12:00:00 AM,08/07/2015 11:58:42 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10032,280 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,WEST 171 STREET,WEST 172 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,08/26/2015 11:06:54 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/07/2015 11:58:42 AM,12 MANHATTAN,MANHATTAN,1000613,246950,40.844480679610534,-73.94085945195401,"(40.844480679610534, -73.94085945195401)"
31174403,07/27/2015 12:00:00 AM,09/02/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11693,7800 SHOREFRONT PARKWAY,SHOREFRONT PARKWAY,BEACH 77 STREET,BEACH 81 STREET,,,ADDRESS,Far Rockaway,,N/A,Closed,08/26/2015 01:13:22 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,09/02/2015 12:00:00 AM,14 QUEENS,QUEENS,1038634,153011,40.586489147842286,-73.80419992451807,"(40.586489147842286, -73.80419992451807)"
31193871,07/29/2015 12:00:00 AM,08/05/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11377,48-32 58 LANE,58 LANE,48 AVENUE,LAUREL HILL BOULEVARD,,,ADDRESS,Woodside,,N/A,Closed,08/28/2015 05:49:27 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/05/2015 12:00:00 AM,02 QUEENS,QUEENS,1009903,208284,40.73833089646507,-73.90743044592588,"(40.73833089646507, -73.90743044592588)"
31201665,07/30/2015 12:00:00 AM,08/05/2015 01:07:01 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10472,1053 MANOR AVENUE,MANOR AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,08/29/2015 04:34:44 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/05/2015 01:07:01 PM,09 BRONX,BRONX,1018689,239999,40.82535021379399,-73.87556338668803,"(40.82535021379399, -73.87556338668803)"
31204680,07/31/2015 12:00:00 AM,10/26/2015 12:58:18 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11368,112-19 34 AVENUE,34 AVENUE,112 STREET,113 STREET,,,ADDRESS,Corona,,N/A,Closed,08/30/2015 10:49:59 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/26/2015 12:58:18 PM,03 QUEENS,QUEENS,1023930,215081,40.75693511825719,-73.85677360270847,"(40.75693511825719, -73.85677360270847)"
31203582,07/31/2015 12:00:00 AM,09/16/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11377,31-31 54 STREET,54 STREET,31 AVENUE,32 AVENUE,,,ADDRESS,Woodside,,N/A,Closed,08/30/2015 09:57:39 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,09/16/2015 12:00:00 AM,01 QUEENS,QUEENS,1009962,214748,40.75607277121445,-73.90719283014425,"(40.75607277121445, -73.90719283014425)"
31205222,07/31/2015 12:00:00 AM,08/07/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,10306,14 JOEL PLACE,JOEL PLACE,RIEDEL AVENUE,CRANFORD AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,08/30/2015 10:15:33 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/07/2015 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,948390,148308,40.57367464973475,-74.12908282508347,"(40.57367464973475, -74.12908282508347)"
31203862,07/31/2015 12:00:00 AM,08/07/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Odor,1-2 Family Dwelling,10306,14 JOEL PLACE,JOEL PLACE,RIEDEL AVENUE,CRANFORD AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,08/30/2015 12:00:57 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/07/2015 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,948390,148308,40.57367464973475,-74.12908282508347,"(40.57367464973475, -74.12908282508347)"
31212607,08/01/2015 12:00:00 AM,08/14/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,11237,1423 DEKALB AVENUE,DEKALB AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,08/31/2015 06:42:15 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/14/2015 12:00:00 AM,04 BROOKLYN,BROOKLYN,1005524,194391,40.700209587094584,-73.9232760888974,"(40.700209587094584, -73.9232760888974)"
31213882,08/01/2015 12:00:00 AM,09/04/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11434,177-34 145 DRIVE,145 DRIVE,177 PLACE,GUY R BREWER BOULEVARD,,,ADDRESS,Jamaica,,N/A,Closed,08/31/2015 10:29:43 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,09/04/2015 12:00:00 AM,13 QUEENS,QUEENS,1048147,181436,40.664446066493,-73.76968109924297,"(40.664446066493, -73.76968109924297)"
31219988,08/02/2015 12:00:00 AM,09/16/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11377,31-31 54 STREET,54 STREET,31 AVENUE,32 AVENUE,,,ADDRESS,Woodside,,N/A,Closed,09/01/2015 08:37:11 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,09/16/2015 12:00:00 AM,01 QUEENS,QUEENS,1009962,214748,40.75607277121445,-73.90719283014425,"(40.75607277121445, -73.90719283014425)"
31224886,08/03/2015 12:00:00 AM,08/13/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,11375,110-45 QUEENS BOULEVARD,QUEENS BOULEVARD,72 DRIVE,73 AVENUE,,,ADDRESS,Forest Hills,,N/A,Closed,09/02/2015 10:11:00 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/13/2015 12:00:00 AM,06 QUEENS,QUEENS,1028852,201376,40.7192948930886,-73.83909836891209,"(40.7192948930886, -73.83909836891209)"
31228087,08/03/2015 12:00:00 AM,08/13/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,11375,110-45 QUEENS BOULEVARD,QUEENS BOULEVARD,72 DRIVE,73 AVENUE,,,ADDRESS,Forest Hills,,N/A,Closed,09/02/2015 10:03:14 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/13/2015 12:00:00 AM,06 QUEENS,QUEENS,1028852,201376,40.7192948930886,-73.83909836891209,"(40.7192948930886, -73.83909836891209)"
31228919,08/03/2015 12:00:00 AM,08/11/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,11214,2007 86 STREET,86 STREET,20 AVENUE,BAY 25 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,09/02/2015 02:10:18 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/11/2015 12:00:00 AM,11 BROOKLYN,BROOKLYN,984804,159502,40.604472448105554,-73.9980048843519,"(40.604472448105554, -73.9980048843519)"
31228650,08/03/2015 12:00:00 AM,08/13/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11375,69-40 YELLOWSTONE BOULEVARD,YELLOWSTONE BOULEVARD,69 ROAD,JEWEL AVENUE,,,ADDRESS,Forest Hills,,N/A,Closed,09/02/2015 10:12:52 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/13/2015 12:00:00 AM,06 QUEENS,QUEENS,1026704,202780,40.723159097091774,-73.84683840278765,"(40.723159097091774, -73.84683840278765)"
31235352,08/04/2015 12:00:00 AM,08/14/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,10462,2016 BRONXDALE AVENUE,BRONXDALE AVENUE,NYCTA SUBWAY,ANTIN PLACE,,,ADDRESS,BRONX,,N/A,Closed,09/03/2015 12:01:31 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/14/2015 12:00:00 AM,11 BRONX,BRONX,1021403,249155,40.850469748452056,-73.86570633042096,"(40.850469748452056, -73.86570633042096)"
31236973,08/04/2015 12:00:00 AM,08/14/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Odor,3+ Family Apartment Building,10469,947 EAST  211 STREET,EAST  211 STREET,BRONXWOOD AVENUE,PAULDING AVENUE,,,ADDRESS,BRONX,,N/A,Closed,09/03/2015 11:13:48 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/14/2015 12:00:00 AM,12 BRONX,BRONX,1023277,258425,40.875904979088375,-73.85887857814483,"(40.875904979088375, -73.85887857814483)"
31238278,08/04/2015 12:00:00 AM,08/06/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10014,55 DOWNING STREET,DOWNING STREET,BEDFORD STREET,VARICK STREET,,,ADDRESS,NEW YORK,,N/A,Closed,09/03/2015 11:18:33 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/06/2015 12:00:00 AM,02 MANHATTAN,MANHATTAN,983004,204907,40.72909897849947,-74.00449560144217,"(40.72909897849947, -74.00449560144217)"
31249629,08/05/2015 12:00:00 AM,08/21/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,10459,816 EAST  161 STREET,EAST  161 STREET,UNION AVENUE,PROSPECT AVENUE,,,ADDRESS,BRONX,,N/A,Closed,09/04/2015 04:25:10 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/21/2015 12:00:00 AM,01 BRONX,BRONX,1011287,238299,40.820709957342274,-73.90231546560807,"(40.820709957342274, -73.90231546560807)"
31247292,08/05/2015 12:00:00 AM,08/11/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,11214,2007 86 STREET,86 STREET,20 AVENUE,BAY 25 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,09/04/2015 01:45:35 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/11/2015 12:00:00 AM,11 BROOKLYN,BROOKLYN,984804,159502,40.604472448105554,-73.9980048843519,"(40.604472448105554, -73.9980048843519)"
31255568,08/06/2015 12:00:00 AM,10/13/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,10303,43 LUDWIG LANE,LUDWIG LANE,BEND,AMITY PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,09/05/2015 05:18:06 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/13/2015 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,940062,166077,40.6224092859257,-74.15917673342695,"(40.6224092859257, -74.15917673342695)"
31256724,08/06/2015 12:00:00 AM,08/24/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Odor,Commercial Building,11420,117-20 ROCKAWAY BOULEVARD,ROCKAWAY BOULEVARD,118 STREET,118 STREET,,,ADDRESS,South Ozone Park,,N/A,Closed,09/05/2015 01:11:18 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,08/24/2015 12:00:00 AM,10 QUEENS,QUEENS,1034107,185719,40.676292111298594,-73.82025691472062,"(40.676292111298594, -73.82025691472062)"
